play_id,game_id,posteam,defteam,side_of_field,yardline_100,down,yrdln,ydstogo,play_type,yards_gained,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,epa,wp,def_wp,home_wp,away_wp,fumble_forced,fumble_out_of_bounds,safety,penalty,tackled_for_loss,fumble_lost,touchdown,pass_touchdown,rush_touchdown,return_touchdown,field_goal_attempt,fumble,passing_yards,receiving_yards,rushing_yards,fixed_drive_result,drive_time_of_possession,drive_end_transition,qb_epa,description
1786,2024_01_DEN_SEA,SEA,DEN,SEA,53,3,SEA 47,2,pass,19,deep,left,17,2,,,8,-5,3,8,-5,1.691908833,0.374918908,0.625081092,0.374918908,0.625081092,0,0,0,0,0,0,0,0,0,0,0,0,19,19,,Touchdown,2:50,TOUCHDOWN,1.691908833,(6:36) (Shotgun) 7-G.Smith pass deep left to 16-T.Lockett pushed ob at DEN 34 for 19 yards (22-B.Jones).
1816,2024_01_DEN_SEA,SEA,DEN,DEN,34,1,DEN 34,10,run,34,,,,,middle,,8,-5,9,8,1,3.420375559,0.415014774,0.584985226,0.415014774,0.584985226,0,0,0,0,0,0,1,0,1,0,0,0,,,34,Touchdown,2:50,TOUCHDOWN,3.420375559,"(6:04) (Shotgun) 7-G.Smith scrambles up the middle for 34 yards, TOUCHDOWN."
1843,2024_01_DEN_SEA,SEA,DEN,DEN,2,,DEN 2,0,pass,0,,,,,,,8,1,9,8,1,-0.947,0.554123878,0.445876122,0.554123878,0.445876122,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,2:50,TOUCHDOWN,-0.947,TWO-POINT CONVERSION ATTEMPT. 7-G.Smith pass to 14-D.Metcalf is incomplete. ATTEMPT FAILS.
1856,2024_01_DEN_SEA,DEN,SEA,SEA,35,,SEA 35,0,kickoff,0,,,,,,,9,-1,8,9,-1,0.384479066,0.480643421,0.519356579,0.519356579,0.480643421,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:19,PUNT,0.384479066,"5-J.Myers kicks 65 yards from SEA 35 to end zone, Touchback to the DEN 30."
1880,2024_01_DEN_SEA,DEN,SEA,DEN,70,1,DEN 30,10,pass,0,short,left,12,,,,9,-1,8,9,-1,-0.494192053,0.487753272,0.512246728,0.512246728,0.487753272,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:19,PUNT,-0.494192053,(5:55) 79-M.Peart reported in as eligible. 10-B.Nix pass incomplete short left to 11-J.Reynolds (21-D.Witherspoon).
1905,2024_01_DEN_SEA,DEN,SEA,DEN,70,2,DEN 30,10,run,1,,,,,right,end,9,-1,8,9,-1,-0.461374416,0.470912337,0.529087663,0.529087663,0.470912337,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Punt,1:19,PUNT,-0.461374416,(5:49) (Shotgun) 38-J.McLaughlin right end to DEN 31 for 1 yard (0-T.Dodson).
1950,2024_01_DEN_SEA,,,,,,DEN 31,0,no_play,0,,,,,,,,,,,,0,0.443671376,0.556328624,0.556328624,0.443671376,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:19,PUNT,0,Timeout #1 by SEA at 05:18.
1927,2024_01_DEN_SEA,DEN,SEA,DEN,69,3,DEN 31,9,pass,3,short,left,2,1,,,9,-1,8,9,-1,-0.936205368,0.443671376,0.556328624,0.556328624,0.443671376,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,Punt,1:19,PUNT,-0.936205368,(5:18) (Shotgun) 10-B.Nix pass short left to 20-M.Burton to DEN 34 for 3 yards (2-R.Jenkins).
1970,2024_01_DEN_SEA,DEN,SEA,DEN,66,4,DEN 34,6,punt,0,,,,,,,9,-1,8,9,-1,1.162267498,0.444771349,0.555228651,0.555228651,0.444771349,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:19,PUNT,1.162267498,"(4:47) 9-R.Dixon punts 65 yards to SEA 1, impetus ends at SEA 1, Center-48-M.Fraboni, downed by DEN-34-J.Skinner."
1995,2024_01_DEN_SEA,SEA,DEN,SEA,99,1,SEA 1,10,run,-1,,,,,right,guard,8,1,9,10,-1,-1.446634586,0.565940261,0.434059739,0.565940261,0.434059739,0,0,1,0,1,0,0,0,0,0,0,0,,,-1,Safety,0:12,SAFETY,-1.446634586,"(4:36) (Shotgun) 26-Z.Charbonnet right guard tackled in End Zone for -1 yards, SAFETY (99-Z.Allen, 0-J.Cooper)."
2017,2024_01_DEN_SEA,DEN,SEA,SEA,20,,SEA 20,0,kickoff,0,,,,,,,9,1,10,9,1,0.742246126,0.593292415,0.406707585,0.406707585,0.593292415,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,2:43,PUNT,0.742246126,5-J.Myers kicks 70 yards from SEA 20 to DEN 10. 19-M.Mims to DEN 36 for 26 yards (8-C.Bryant).
2040,2024_01_DEN_SEA,DEN,SEA,DEN,64,1,DEN 36,10,run,2,,,,,right,guard,9,1,10,9,1,-0.707338545,0.620710313,0.379289687,0.379289687,0.620710313,0,0,0,0,0,0,0,0,0,0,0,0,,,2,Punt,2:43,PUNT,-0.707338545,(4:19) 33-J.Williams right guard to DEN 38 for 2 yards (91-B.Murphy).
2062,2024_01_DEN_SEA,DEN,SEA,DEN,62,2,DEN 38,8,pass,0,short,left,-4,4,,,9,1,10,9,1,-0.538292173,0.60583806,0.39416194,0.39416194,0.60583806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Punt,2:43,PUNT,-0.538292173,(3:41) 10-B.Nix pass short left to 33-J.Williams to DEN 38 for no gain (0-T.Dodson).
2099,2024_01_DEN_SEA,,,,,,DEN 38,0,no_play,0,,,,,,,,,,,,0,0.563262582,0.436737418,0.436737418,0.563262582,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,2:43,PUNT,0,Timeout #1 by DEN at 02:57.
2087,2024_01_DEN_SEA,DEN,SEA,DEN,62,3,DEN 38,8,pass,17,deep,middle,16,1,,,9,1,10,9,1,1.971344688,0.563262582,0.436737418,0.436737418,0.563262582,0,0,0,0,0,0,0,0,0,0,0,0,17,17,,Punt,2:43,PUNT,1.971344688,(2:57) (Shotgun) 10-B.Nix pass deep middle to 14-C.Sutton to SEA 45 for 17 yards (20-J.Love).
2119,2024_01_DEN_SEA,DEN,SEA,SEA,45,1,SEA 45,10,run,4,,,,,middle,,9,1,10,9,1,-0.131499232,0.658962786,0.341037214,0.341037214,0.658962786,0,0,0,0,0,0,0,0,0,0,0,0,,,4,Punt,2:43,PUNT,-0.131499232,(2:12) 38-J.McLaughlin up the middle to SEA 41 for 4 yards (58-D.Hall; 97-J.Hankins).
2141,2024_01_DEN_SEA,DEN,SEA,SEA,41,2,SEA 41,6,pass,0,short,middle,11,,,,9,1,10,9,1,-0.433210194,0.650057554,0.349942446,0.349942446,0.650057554,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,2:43,PUNT,-0.433210194,(2:00) (Shotgun) 10-B.Nix pass incomplete short middle to 19-M.Mims (0-T.Dodson).
2171,2024_01_DEN_SEA,DEN,SEA,SEA,41,3,SEA 41,6,pass,-6,,,,,,,9,1,10,9,1,-1.851955863,0.619068444,0.380931556,0.380931556,0.619068444,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,2:43,PUNT,-1.851955863,"(1:56) (No Huddle, Shotgun) 10-B.Nix sacked at SEA 47 for -6 yards (53-B.Mafe)."
2200,2024_01_DEN_SEA,DEN,SEA,SEA,47,4,SEA 47,12,punt,0,,,,,,,9,1,10,9,1,-0.369155289,0.572697878,0.427302122,0.427302122,0.572697878,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,2:43,PUNT,-0.369155289,"(1:50) 9-R.Dixon punts 37 yards to SEA 10, Center-48-M.Fraboni, out of bounds."
2219,2024_01_DEN_SEA,SEA,DEN,SEA,90,1,SEA 10,10,pass,-6,,,,,,,10,-1,9,10,-1,-0.730494651,0.488796145,0.511203855,0.488796145,0.511203855,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:10,PUNT,-0.730494651,(1:41) (Shotgun) 7-G.Smith sacked at SEA 4 for -6 yards (0-J.Cooper).
2239,2024_01_DEN_SEA,,,,,,SEA 4,0,no_play,0,,,,,,,,,,,,0,0.452047855,0.547952145,0.452047855,0.547952145,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:10,PUNT,0,Timeout #2 by DEN at 01:33.
2246,2024_01_DEN_SEA,SEA,DEN,SEA,96,2,SEA 4,16,pass,-2,short,left,-3,1,,,10,-1,9,10,-1,-0.331895023,0.452047855,0.547952145,0.452047855,0.547952145,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,,Punt,1:10,PUNT,-0.331895023,"(1:33) (Shotgun) 7-G.Smith pass short left to 9-K.Walker to SEA 2 for -2 yards (6-P.Locke, 99-Z.Allen)."
2271,2024_01_DEN_SEA,,,,,,SEA 2,0,no_play,0,,,,,,,,,,,,0,0.43721959,0.56278041,0.43721959,0.56278041,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:10,PUNT,0,Timeout #3 by DEN at 01:28.
2278,2024_01_DEN_SEA,SEA,DEN,SEA,98,3,SEA 2,18,run,9,,,,,middle,,10,-1,9,10,-1,0.236441663,0.43721959,0.56278041,0.43721959,0.56278041,0,0,0,0,0,0,0,0,0,0,0,0,,,9,Punt,1:10,PUNT,0.236441663,(1:28) 9-K.Walker up the middle to SEA 11 for 9 yards (29-J.McMillian).
2312,2024_01_DEN_SEA,,,,,,SEA 11,0,no_play,0,,,,,,,,,,,,0,0.42505163,0.57494837,0.42505163,0.57494837,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:10,PUNT,0,Timeout #2 by SEA at 00:42.
2300,2024_01_DEN_SEA,SEA,DEN,SEA,89,4,SEA 11,9,punt,0,,,,,,,10,-1,9,10,-1,-0.417999048,0.42505163,0.57494837,0.42505163,0.57494837,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:10,PUNT,-0.417999048,"(:42) 4-M.Dickson punts 52 yards to DEN 37, Center-41-C.Stoll. 19-M.Mims pushed ob at DEN 47 for 10 yards (13-M.Blair)."
2338,2024_01_DEN_SEA,DEN,SEA,DEN,53,1,DEN 47,10,run,1,,,,,right,end,9,1,10,9,1,-0.244904839,0.62682426,0.37317574,0.37317574,0.62682426,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Field goal,0:29,FIELD_GOAL,-0.244904839,(:31) (Shotgun) 10-B.Nix scrambles right end ran ob at DEN 48 for 1 yard (0-T.Dodson).
2365,2024_01_DEN_SEA,DEN,SEA,DEN,52,2,DEN 48,9,pass,0,deep,middle,16,,,,9,1,10,9,1,-0.311496423,0.646241426,0.353758574,0.353758574,0.646241426,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,0:29,FIELD_GOAL,-0.311496423,(:24) (Shotgun) 10-B.Nix pass incomplete deep middle to 11-J.Reynolds (27-T.Woolen) [99-L.Williams].
2400,2024_01_DEN_SEA,,,,,,DEN 48,0,no_play,0,,,,,,,,,,,,0,0.609565914,0.390434086,0.390434086,0.609565914,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,0:29,FIELD_GOAL,0,Timeout #3 by SEA at 00:19.
2388,2024_01_DEN_SEA,DEN,SEA,DEN,52,3,DEN 48,9,pass,25,deep,left,25,0,,,9,1,10,9,1,1.208841435,0.609565914,0.390434086,0.390434086,0.609565914,0,0,0,0,0,0,0,0,0,0,0,0,25,25,,Field goal,0:29,FIELD_GOAL,1.208841435,(:19) (Shotgun) 10-B.Nix pass deep left to 11-J.Reynolds pushed ob at SEA 27 for 25 yards (22-T.Brown).
2425,2024_01_DEN_SEA,DEN,SEA,SEA,27,1,SEA 27,10,pass,0,,,,,,,9,1,10,9,1,0.689476867,0.695017815,0.304982185,0.304982185,0.695017815,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,0:29,FIELD_GOAL,0.689476867,(:13) (Shotgun) 10-B.Nix sacked at SEA 27 for 0 yards (58-D.Hall).
2454,2024_01_DEN_SEA,DEN,SEA,SEA,27,2,SEA 27,10,field_goal,0,,,,,,,9,1,13,9,4,0.719653942,0.683970213,0.316029787,0.316029787,0.683970213,0,0,0,0,0,0,0,0,0,0,1,0,,,,Field goal,0:29,FIELD_GOAL,0.719653942,"(:07) 3-W.Lutz 45 yard field goal is GOOD, Center-48-M.Fraboni, Holder-9-R.Dixon."
2474,2024_01_DEN_SEA,SEA,DEN,DEN,35,,DEN 35,0,kickoff,0,,,,,,,13,-4,9,13,-4,-0.000491977,0.311410576,0.688589424,0.311410576,0.688589424,0,0,0,0,0,0,0,0,0,0,0,0,,,,End of half,0:02,END_HALF,-0.000491977,3-W.Lutz kicks 63 yards from DEN 35 to SEA 2. 1-L.Shenault to SEA 16 for 14 yards (40-J.Strnad).
2501,2024_01_DEN_SEA,,,,,,SEA 35,0,,,,,,,,,,,,,,,0.615452588,0.384547412,0.384547412,0.615452588,,,,,,,,,,,,,,,,End of half,0:02,END_HALF,,END QUARTER 2
2521,2024_01_DEN_SEA,DEN,SEA,SEA,35,,SEA 35,0,kickoff,0,,,,,,,9,4,13,9,4,0.117734545,0.615452588,0.384547412,0.384547412,0.615452588,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:29,PUNT,0.117734545,5-J.Myers kicks 64 yards from SEA 35 to DEN 1. 19-M.Mims to DEN 27 for 26 yards (83-D.Young).
2544,2024_01_DEN_SEA,DEN,SEA,DEN,73,1,DEN 27,10,run,-4,,,,,right,tackle,9,4,13,9,4,-1.327917284,0.615452588,0.384547412,0.384547412,0.615452588,0,0,0,0,1,0,0,0,0,0,0,0,,,-4,Punt,1:29,PUNT,-1.327917284,(14:55) 38-J.McLaughlin right tackle to DEN 23 for -4 yards (53-B.Mafe).
2566,2024_01_DEN_SEA,DEN,SEA,DEN,77,2,DEN 23,14,pass,0,short,left,5,,,,9,4,13,9,4,-0.834701669,0.581521034,0.418478966,0.418478966,0.581521034,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:29,PUNT,-0.834701669,(14:14) (Shotgun) 10-B.Nix pass incomplete short left to 82-A.Trautman.
2589,2024_01_DEN_SEA,DEN,SEA,DEN,77,3,DEN 23,14,no_play,0,,,,,,,9,4,13,9,4,-0.293975299,0.554878056,0.445121944,0.445121944,0.554878056,0,0,0,1,0,0,0,0,0,0,0,0,,,,Punt,1:29,PUNT,-0.293975299,"(14:10) (Shotgun) PENALTY on DEN, Delay of Game, 5 yards, enforced at DEN 23 - No Play."
2613,2024_01_DEN_SEA,DEN,SEA,DEN,82,3,DEN 18,19,pass,1,short,right,-5,6,,,9,4,13,9,4,-0.949306301,0.547971308,0.452028692,0.452028692,0.547971308,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,Punt,1:29,PUNT,-0.949306301,(14:10) (Shotgun) 10-B.Nix pass short right to 38-J.McLaughlin to DEN 19 for 1 yard (17-J.Baker).
2638,2024_01_DEN_SEA,DEN,SEA,DEN,81,4,DEN 19,18,punt,0,,,,,,,9,4,13,9,4,0.082435551,0.529381096,0.470618904,0.470618904,0.529381096,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:29,PUNT,0.082435551,"(13:38) 9-R.Dixon punts 42 yards to SEA 39, Center-48-M.Fraboni, fair catch by 33-D.Williams."
2658,2024_01_DEN_SEA,SEA,DEN,SEA,61,1,SEA 39,10,run,5,,,,,left,guard,13,-4,9,13,-4,0.05259165,0.425224423,0.574775577,0.425224423,0.574775577,0,0,0,0,0,0,0,0,0,0,0,0,,,5,Touchdown,2:47,TOUCHDOWN,0.05259165,"(13:31) (Shotgun) 9-K.Walker left guard to SEA 44 for 5 yards (49-A.Singleton, 0-J.Cooper)."
2687,2024_01_DEN_SEA,SEA,DEN,SEA,56,2,SEA 44,5,pass,13,deep,right,16,-3,,,13,-4,9,13,-4,0.889891599,0.424467981,0.575532019,0.424467981,0.575532019,0,0,0,0,0,0,0,0,0,0,0,0,13,13,,Touchdown,2:47,TOUCHDOWN,0.889891599,"(13:10) (No Huddle, Shotgun) 7-G.Smith pass deep right to 16-T.Lockett ran ob at DEN 43 for 13 yards (21-R.Moss)."
2717,2024_01_DEN_SEA,SEA,DEN,DEN,43,1,DEN 43,10,run,6,,,,,right,tackle,13,-4,9,13,-4,0.272626826,0.472821116,0.527178884,0.472821116,0.527178884,0,0,0,0,0,0,0,0,0,0,0,0,,,6,Touchdown,2:47,TOUCHDOWN,0.272626826,"(12:40) (No Huddle, Shotgun) 9-K.Walker right tackle to DEN 37 for 6 yards (49-A.Singleton, 21-R.Moss)."
2739,2024_01_DEN_SEA,SEA,DEN,DEN,37,2,DEN 37,4,run,15,,,,,right,guard,13,-4,9,13,-4,1.227838187,0.496100545,0.503899455,0.496100545,0.503899455,0,0,0,0,0,0,0,0,0,0,0,0,,,15,Touchdown,2:47,TOUCHDOWN,1.227838187,(12:05) 9-K.Walker right guard to DEN 22 for 15 yards (22-B.Jones).
2761,2024_01_DEN_SEA,SEA,DEN,DEN,22,1,DEN 22,10,no_play,0,,,,,,,13,-4,9,13,-4,-0.813292274,0.541012824,0.458987176,0.541012824,0.458987176,0,0,0,1,0,0,0,0,0,0,0,0,,,,Touchdown,2:47,TOUCHDOWN,-0.813292274,"(11:43) (No Huddle, Shotgun) PENALTY on SEA-78-S.Forsythe, False Start, 5 yards, enforced at DEN 22 - No Play."
2785,2024_01_DEN_SEA,SEA,DEN,DEN,27,1,DEN 27,15,run,4,,,,,right,tackle,13,-4,9,13,-4,-0.030434093,0.506823957,0.493176043,0.506823957,0.493176043,0,0,0,0,0,0,0,0,0,0,0,0,,,4,Touchdown,2:47,TOUCHDOWN,-0.030434093,(11:27) (Shotgun) 9-K.Walker right tackle to DEN 23 for 4 yards (49-A.Singleton).
2807,2024_01_DEN_SEA,SEA,DEN,DEN,23,2,DEN 23,11,run,23,,,,,middle,,13,-4,15,13,2,2.965270015,0.505095363,0.494904637,0.505095363,0.494904637,0,0,0,0,0,0,1,0,1,0,0,0,,,23,Touchdown,2:47,TOUCHDOWN,2.965270015,"(10:51) (Shotgun) 9-K.Walker up the middle for 23 yards, TOUCHDOWN."
2830,2024_01_DEN_SEA,SEA,DEN,DEN,15,,DEN 15,0,extra_point,0,,,,,,,13,2,16,13,3,0.067573003,0.626088996,0.373911004,0.626088996,0.373911004,0,0,0,0,0,0,0,0,0,0,0,0,,,,Touchdown,2:47,TOUCHDOWN,0.067573003,"5-J.Myers extra point is GOOD, Center-41-C.Stoll, Holder-4-M.Dickson."
2845,2024_01_DEN_SEA,DEN,SEA,SEA,35,,SEA 35,0,kickoff,0,,,,,,,16,-3,13,16,-3,0.294340938,0.371276766,0.628723234,0.628723234,0.371276766,0,0,0,0,0,0,0,0,0,0,0,0,,,,Turnover,2:41,FUMBLE,0.294340938,"5-J.Myers kicks 65 yards from SEA 35 to end zone, Touchback to the DEN 30."
2869,2024_01_DEN_SEA,DEN,SEA,DEN,70,1,DEN 30,10,pass,2,short,right,1,1,,,16,-3,13,16,-3,-0.371138311,0.376889139,0.623110861,0.623110861,0.376889139,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,Turnover,2:41,FUMBLE,-0.371138311,(10:44) (Shotgun) 10-B.Nix pass short right to 17-D.Vele to DEN 32 for 2 yards (20-J.Love).
2894,2024_01_DEN_SEA,DEN,SEA,DEN,68,2,DEN 32,8,run,15,,,,,right,guard,16,-3,13,16,-3,1.568702695,0.364436805,0.635563195,0.635563195,0.364436805,0,0,0,0,0,0,0,0,0,0,0,0,,,15,Turnover,2:41,FUMBLE,1.568702695,(10:03) 38-J.McLaughlin right guard to DEN 47 for 15 yards (20-J.Love).
2916,2024_01_DEN_SEA,DEN,SEA,DEN,53,1,DEN 47,10,run,2,,,,,left,guard,16,-3,13,16,-3,-0.452393742,0.404692203,0.595307797,0.595307797,0.404692203,0,0,0,0,0,0,0,0,0,0,0,0,,,2,Turnover,2:41,FUMBLE,-0.452393742,"(9:21) 23-A.Estime left guard to DEN 49 for 2 yards (99-L.Williams, 17-J.Baker)."
2938,2024_01_DEN_SEA,DEN,SEA,DEN,51,2,DEN 49,8,run,-3,,,,,left,end,16,-3,13,16,-3,-1.286112426,0.402980953,0.597019047,0.597019047,0.402980953,0,0,0,0,1,0,0,0,0,0,0,0,,,-3,Turnover,2:41,FUMBLE,-1.286112426,"(8:39) (Shotgun) 38-J.McLaughlin left end to DEN 46 for -3 yards (0-T.Dodson, 17-J.Baker)."
2963,2024_01_DEN_SEA,DEN,SEA,DEN,54,3,DEN 46,11,pass,1,short,left,-1,2,,,16,-3,13,16,-3,-3.808365516,0.329479188,0.670520812,0.670520812,0.329479188,1,0,0,0,0,1,0,0,0,0,0,1,1,1,,Turnover,2:41,FUMBLE,-1.227844588,"(8:12) (No Huddle, Shotgun) 10-B.Nix pass short left to 38-J.McLaughlin to DEN 48 for 2 yards (24-K.Wallace) [58-D.Hall]. FUMBLES (24-K.Wallace), RECOVERED by SEA-17-J.Baker at DEN 47."
3004,2024_01_DEN_SEA,SEA,DEN,DEN,47,1,DEN 47,10,run,6,,,,,left,end,13,3,16,13,3,0.21519046,0.751981676,0.248018324,0.751981676,0.248018324,0,0,0,0,0,0,0,0,0,0,0,0,,,6,Field goal,3:54,FIELD_GOAL,0.21519046,(8:03) 26-Z.Charbonnet left end to DEN 41 for 6 yards (6-P.Locke; 21-R.Moss).
3033,2024_01_DEN_SEA,SEA,DEN,DEN,41,2,DEN 41,4,run,3,,,,,right,guard,13,3,16,13,3,-0.189041426,0.748290062,0.251709938,0.748290062,0.251709938,0,0,0,0,0,0,0,0,0,0,0,0,,,3,Field goal,3:54,FIELD_GOAL,-0.189041426,"(7:29) (No Huddle, Shotgun) 26-Z.Charbonnet right guard to DEN 38 for 3 yards (93-D.Jones)."
3055,2024_01_DEN_SEA,SEA,DEN,DEN,38,3,DEN 38,1,run,2,,,,,right,guard,13,3,16,13,3,0.614464753,0.762066185,0.237933815,0.762066185,0.237933815,0,0,0,0,0,0,0,0,0,0,0,0,,,2,Field goal,3:54,FIELD_GOAL,0.614464753,(6:48) 9-K.Walker right guard to DEN 36 for 2 yards (98-J.Franklin-Myers).
3077,2024_01_DEN_SEA,SEA,DEN,DEN,36,1,DEN 36,10,no_play,0,,,,,,,13,3,16,13,3,0.965592826,0.767589033,0.232410967,0.767589033,0.232410967,0,0,0,1,0,0,0,0,0,0,0,0,,,,Field goal,3:54,FIELD_GOAL,0.965592826,"(6:10) (Shotgun) 7-G.Smith pass incomplete deep right to 11-J.Smith-Njigba. PENALTY on DEN-29-J.McMillian, Defensive Pass Interference, 14 yards, enforced at DEN 36 - No Play."
3111,2024_01_DEN_SEA,SEA,DEN,DEN,22,1,DEN 22,10,run,8,,,,,right,guard,13,3,16,13,3,0.469010692,0.787803292,0.212196708,0.787803292,0.212196708,0,0,0,0,0,0,0,0,0,0,0,0,,,8,Field goal,3:54,FIELD_GOAL,0.469010692,(6:04) 9-K.Walker right guard to DEN 14 for 8 yards (21-R.Moss).
3133,2024_01_DEN_SEA,SEA,DEN,DEN,14,2,DEN 14,2,pass,8,short,right,-6,14,,,13,3,16,13,3,0.524000124,0.823584676,0.176415324,0.823584676,0.176415324,0,0,0,0,0,0,0,0,0,0,0,0,8,8,,Field goal,3:54,FIELD_GOAL,0.524000124,"(5:29) (No Huddle, Shotgun) 7-G.Smith pass short right to 9-K.Walker pushed ob at DEN 6 for 8 yards (22-B.Jones)."
3163,2024_01_DEN_SEA,SEA,DEN,DEN,6,1,DEN 6,6,run,2,,,,,right,end,13,3,16,13,3,-1.009805212,0.826113641,0.173886359,0.826113641,0.173886359,0,0,0,1,0,0,0,0,0,0,0,0,,,2,Field goal,3:54,FIELD_GOAL,-1.009805212,"(4:52) 9-K.Walker right end for 6 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on SEA-14-D.Metcalf, Offensive Holding, 10 yards, enforced at DEN 4."
3197,2024_01_DEN_SEA,SEA,DEN,DEN,14,1,DEN 14,14,pass,0,short,middle,14,,,,13,3,16,13,3,-0.55337269,0.803906858,0.196093142,0.803906858,0.196093142,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,3:54,FIELD_GOAL,-0.55337269,(4:48) (Shotgun) 7-G.Smith pass incomplete short middle to 87-N.Fant.
3220,2024_01_DEN_SEA,SEA,DEN,DEN,14,2,DEN 14,14,run,4,,,,,left,guard,13,3,16,13,3,-0.203579527,0.790282845,0.209717155,0.790282845,0.209717155,0,0,0,0,0,0,0,0,0,0,0,0,,,4,Field goal,3:54,FIELD_GOAL,-0.203579527,(4:44) 9-K.Walker left guard to DEN 10 for 4 yards (2-P.Surtain; 5-B.Browning).
3248,2024_01_DEN_SEA,SEA,DEN,DEN,10,3,DEN 10,10,pass,0,short,left,-2,,,,13,3,16,13,3,-1.146943078,0.797546387,0.202453613,0.797546387,0.202453613,0,0,0,0,0,0,0,0,0,0,0,0,,,,Field goal,3:54,FIELD_GOAL,-1.146943078,"(4:18) (No Huddle, Shotgun) 7-G.Smith pass incomplete short left to 9-K.Walker."
3272,2024_01_DEN_SEA,SEA,DEN,DEN,10,4,DEN 10,10,field_goal,0,,,,,,,13,3,19,13,6,0.130557676,0.776112914,0.223887086,0.776112914,0.223887086,0,0,0,0,0,0,0,0,0,0,1,0,,,,Field goal,3:54,FIELD_GOAL,0.130557676,"(4:12) 5-J.Myers 28 yard field goal is GOOD, Center-41-C.Stoll, Holder-4-M.Dickson."
3292,2024_01_DEN_SEA,DEN,SEA,SEA,35,,SEA 35,0,kickoff,0,,,,,,,19,-6,13,19,-6,0.295695355,0.246399626,0.753600374,0.753600374,0.246399626,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:32,PUNT,0.295695355,"5-J.Myers kicks 65 yards from SEA 35 to end zone, Touchback to the DEN 30."
3321,2024_01_DEN_SEA,DEN,SEA,DEN,70,1,DEN 30,10,run,1,,,,,left,guard,19,-6,13,19,-6,-0.512769553,0.2508775,0.7491225,0.7491225,0.2508775,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Punt,1:32,PUNT,-0.512769553,(4:09) (Shotgun) 38-J.McLaughlin left guard to DEN 31 for 1 yard (94-M.Morris).
3343,2024_01_DEN_SEA,DEN,SEA,DEN,69,2,DEN 31,9,pass,4,short,left,4,0,,,19,-6,13,19,-6,-0.343113334,0.22876659,0.77123341,0.77123341,0.22876659,0,0,0,0,0,0,0,0,0,0,0,0,4,4,,Punt,1:32,PUNT,-0.343113334,(3:30) (Shotgun) 10-B.Nix pass short left to 17-D.Vele to DEN 35 for 4 yards (2-R.Jenkins).
3368,2024_01_DEN_SEA,DEN,SEA,DEN,65,3,DEN 35,5,pass,0,short,right,7,,,,19,-6,13,19,-6,-1.312323579,0.224623889,0.775376111,0.775376111,0.224623889,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:32,PUNT,-1.312323579,(2:50) (Shotgun) 10-B.Nix pass incomplete short right to 14-C.Sutton (22-T.Brown).
3391,2024_01_DEN_SEA,DEN,SEA,DEN,65,4,DEN 35,5,punt,0,,,,,,,19,-6,13,19,-6,0.092282339,0.197287217,0.802712783,0.802712783,0.197287217,0,0,0,0,0,0,0,0,0,0,0,0,,,,Punt,1:32,PUNT,0.092282339,"(2:46) 9-R.Dixon punts 65 yards to end zone, Center-48-M.Fraboni, Touchback."
